Unnamed: 0,speaker_path,listener_path_pos,listener_path_neg
1077,NoXI/064_2016-04-14_Nottingham/Expert_video/4,NoXI/064_2016-04-14_Nottingham/Novice_video/4,NoXI/033_2016-04-07_Nottingham/Novice_video/20
1078,NoXI/064_2016-04-14_Nottingham/Expert_video/5,NoXI/064_2016-04-14_Nottingham/Novice_video/5,NoXI/045_2016-04-07_Nottingham/Novice_video/54
1079,NoXI/064_2016-04-14_Nottingham/Expert_video/6,NoXI/064_2016-04-14_Nottingham/Novice_video/6,NoXI/058_2016-04-14_Nottingham/Novice_video/11
1080,NoXI/064_2016-04-14_Nottingham/Expert_video/7,NoXI/064_2016-04-14_Nottingham/Novice_video/7,UDIVA/talk/106148/FC2/4
1081,NoXI/064_2016-04-14_Nottingham/Expert_video/8,NoXI/064_2016-04-14_Nottingham/Novice_video/8,NoXI/028_2016-04-06_Nottingham/Novice_video/5
1082,NoXI/064_2016-04-14_Nottingham/Expert_video/9,NoXI/064_2016-04-14_Nottingham/Novice_video/9,NoXI/028_2016-04-06_Nottingham/Novice_video/7
1083,NoXI/064_2016-04-14_Nottingham/Expert_video/10,NoXI/064_2016-04-14_Nottingham/Novice_video/10,NoXI/044_2016-04-07_Nottingham/Novice_video/21
1084,NoXI/064_2016-04-14_Nottingham/Expert_video/11,NoXI/064_2016-04-14_Nottingham/Novice_video/11,NoXI/041_2016-04-07_Nottingham/Novice_video/34
1085,NoXI/064_2016-04-14_Nottingham/Expert_video/12,NoXI/064_2016-04-14_Nottingham/Novice_video/12,NoXI/045_2016-04-07_Nottingham/Novice_video/46
1086,NoXI/064_2016-04-14_Nottingham/Expert_video/13,NoXI/064_2016-04-14_Nottingham/Novice_video/13,NoXI/065_2016-04-14_Nottingham/Novice_video/35
1087,NoXI/064_2016-04-14_Nottingham/Expert_video/14,NoXI/064_2016-04-14_Nottingham/Novice_video/14,NoXI/026_2016-04-06_Nottingham/Novice_video/4
1088,NoXI/064_2016-04-14_Nottingham/Expert_video/15,NoXI/064_2016-04-14_Nottingham/Novice_video/15,UDIVA/animal/127128/FC2/18
1089,NoXI/064_2016-04-14_Nottingham/Expert_video/16,NoXI/064_2016-04-14_Nottingham/Novice_video/16,NoXI/045_2016-04-07_Nottingham/Novice_video/55
1090,NoXI/064_2016-04-14_Nottingham/Expert_video/17,NoXI/064_2016-04-14_Nottingham/Novice_video/17,NoXI/027_2016-04-06_Nottingham/Novice_video/11
1091,NoXI/064_2016-04-14_Nottingham/Expert_video/18,NoXI/064_2016-04-14_Nottingham/Novice_video/18,NoXI/054_2016-04-12_Nottingham/Novice_video/27
1092,NoXI/064_2016-04-14_Nottingham/Expert_video/19,NoXI/064_2016-04-14_Nottingham/Novice_video/19,NoXI/065_2016-04-14_Nottingham/Novice_video/31
1093,NoXI/064_2016-04-14_Nottingham/Expert_video/20,NoXI/064_2016-04-14_Nottingham/Novice_video/20,NoXI/041_2016-04-07_Nottingham/Novice_video/26
1094,NoXI/064_2016-04-14_Nottingham/Expert_video/21,NoXI/064_2016-04-14_Nottingham/Novice_video/21,NoXI/029_2016-04-06_Nottingham/Novice_video/13
1095,NoXI/064_2016-04-14_Nottingham/Expert_video/22,NoXI/064_2016-04-14_Nottingham/Novice_video/22,NoXI/032_2016-04-07_Nottingham/Novice_video/43
1096,NoXI/054_2016-04-12_Nottingham/Expert_video/1,NoXI/054_2016-04-12_Nottingham/Novice_video/1,UDIVA/animal/122144/FC2/10
1097,NoXI/054_2016-04-12_Nottingham/Expert_video/2,NoXI/054_2016-04-12_Nottingham/Novice_video/2,NoXI/029_2016-04-06_Nottingham/Novice_video/7
1098,NoXI/054_2016-04-12_Nottingham/Expert_video/3,NoXI/054_2016-04-12_Nottingham/Novice_video/3,NoXI/044_2016-04-07_Nottingham/Novice_video/2
1099,NoXI/054_2016-04-12_Nottingham/Expert_video/4,NoXI/054_2016-04-12_Nottingham/Novice_video/4,NoXI/041_2016-04-07_Nottingham/Novice_video/13
1100,NoXI/054_2016-04-12_Nottingham/Expert_video/5,NoXI/054_2016-04-12_Nottingham/Novice_video/5,NoXI/050_2016-04-12_Nottingham/Novice_video/20
1101,NoXI/054_2016-04-12_Nottingham/Expert_video/6,NoXI/054_2016-04-12_Nottingham/Novice_video/6,NoXI/065_2016-04-14_Nottingham/Novice_video/22
1102,NoXI/054_2016-04-12_Nottingham/Expert_video/7,NoXI/054_2016-04-12_Nottingham/Novice_video/7,UDIVA/animal/144176/FC2/39
1103,NoXI/054_2016-04-12_Nottingham/Expert_video/8,NoXI/054_2016-04-12_Nottingham/Novice_video/8,NoXI/058_2016-04-14_Nottingham/Novice_video/48
1104,NoXI/054_2016-04-12_Nottingham/Expert_video/9,NoXI/054_2016-04-12_Nottingham/Novice_video/9,NoXI/032_2016-04-07_Nottingham/Novice_video/13
1105,NoXI/054_2016-04-12_Nottingham/Expert_video/10,NoXI/054_2016-04-12_Nottingham/Novice_video/10,NoXI/058_2016-04-14_Nottingham/Novice_video/33
1106,NoXI/054_2016-04-12_Nottingham/Expert_video/11,NoXI/054_2016-04-12_Nottingham/Novice_video/11,NoXI/058_2016-04-14_Nottingham/Novice_video/35
1107,NoXI/054_2016-04-12_Nottingham/Expert_video/12,NoXI/054_2016-04-12_Nottingham/Novice_video/12,NoXI/065_2016-04-14_Nottingham/Novice_video/39
1108,NoXI/054_2016-04-12_Nottingham/Expert_video/13,NoXI/054_2016-04-12_Nottingham/Novice_video/13,UDIVA/animal/144176/FC2/48
1109,NoXI/054_2016-04-12_Nottingham/Expert_video/14,NoXI/054_2016-04-12_Nottingham/Novice_video/14,NoXI/058_2016-04-14_Nottingham/Novice_video/38
1110,NoXI/054_2016-04-12_Nottingham/Expert_video/15,NoXI/054_2016-04-12_Nottingham/Novice_video/15,UDIVA/animal/128129/FC2/5
1111,NoXI/054_2016-04-12_Nottingham/Expert_video/16,NoXI/054_2016-04-12_Nottingham/Novice_video/16,NoXI/041_2016-04-07_Nottingham/Novice_video/21
1112,NoXI/054_2016-04-12_Nottingham/Expert_video/17,NoXI/054_2016-04-12_Nottingham/Novice_video/17,NoXI/044_2016-04-07_Nottingham/Novice_video/22
1113,NoXI/054_2016-04-12_Nottingham/Expert_video/18,NoXI/054_2016-04-12_Nottingham/Novice_video/18,NoXI/038_2016-04-07_Nottingham/Novice_video/17
1114,NoXI/054_2016-04-12_Nottingham/Expert_video/19,NoXI/054_2016-04-12_Nottingham/Novice_video/19,UDIVA/animal/106148/FC2/18
1115,NoXI/054_2016-04-12_Nottingham/Expert_video/20,NoXI/054_2016-04-12_Nottingham/Novice_video/20,UDIVA/animal/106108/FC2/19
1116,NoXI/054_2016-04-12_Nottingham/Expert_video/21,NoXI/054_2016-04-12_Nottingham/Novice_video/21,NoXI/045_2016-04-07_Nottingham/Novice_video/56
1117,NoXI/054_2016-04-12_Nottingham/Expert_video/22,NoXI/054_2016-04-12_Nottingham/Novice_video/22,UDIVA/animal/118125/FC2/16
1118,NoXI/054_2016-04-12_Nottingham/Expert_video/23,NoXI/054_2016-04-12_Nottingham/Novice_video/23,NoXI/041_2016-04-07_Nottingham/Novice_video/4
1119,NoXI/054_2016-04-12_Nottingham/Expert_video/24,NoXI/054_2016-04-12_Nottingham/Novice_video/24,NoXI/042_2016-04-07_Nottingham/Novice_video/12
1120,NoXI/054_2016-04-12_Nottingham/Expert_video/25,NoXI/054_2016-04-12_Nottingham/Novice_video/25,NoXI/050_2016-04-12_Nottingham/Novice_video/3
1121,NoXI/054_2016-04-12_Nottingham/Expert_video/26,NoXI/054_2016-04-12_Nottingham/Novice_video/26,NoXI/032_2016-04-07_Nottingham/Novice_video/43
1122,NoXI/054_2016-04-12_Nottingham/Expert_video/27,NoXI/054_2016-04-12_Nottingham/Novice_video/27,UDIVA/animal/144176/FC2/22
1123,NoXI/054_2016-04-12_Nottingham/Expert_video/28,NoXI/054_2016-04-12_Nottingham/Novice_video/28,NoXI/054_2016-04-12_Nottingham/Novice_video/4
1124,NoXI/054_2016-04-12_Nottingham/Expert_video/29,NoXI/054_2016-04-12_Nottingham/Novice_video/29,NoXI/007_2016-03-21_Paris/Novice_video/53
1125,NoXI/054_2016-04-12_Nottingham/Expert_video/30,NoXI/054_2016-04-12_Nottingham/Novice_video/30,UDIVA/animal/144171/FC2/16
1126,NoXI/054_2016-04-12_Nottingham/Expert_video/31,NoXI/054_2016-04-12_Nottingham/Novice_video/31,NoXI/058_2016-04-14_Nottingham/Novice_video/23
1127,NoXI/054_2016-04-12_Nottingham/Expert_video/32,NoXI/054_2016-04-12_Nottingham/Novice_video/32,NoXI/058_2016-04-14_Nottingham/Novice_video/12
1128,NoXI/054_2016-04-12_Nottingham/Expert_video/33,NoXI/054_2016-04-12_Nottingham/Novice_video/33,NoXI/015_2016-04-05_Paris/Novice_video/2
1129,NoXI/054_2016-04-12_Nottingham/Expert_video/34,NoXI/054_2016-04-12_Nottingham/Novice_video/34,NoXI/045_2016-04-07_Nottingham/Novice_video/34
1130,NoXI/054_2016-04-12_Nottingham/Expert_video/35,NoXI/054_2016-04-12_Nottingham/Novice_video/35,UDIVA/animal/092096/FC2/1
1131,NoXI/054_2016-04-12_Nottingham/Expert_video/36,NoXI/054_2016-04-12_Nottingham/Novice_video/36,NoXI/044_2016-04-07_Nottingham/Novice_video/15
1132,NoXI/054_2016-04-12_Nottingham/Expert_video/37,NoXI/054_2016-04-12_Nottingham/Novice_video/37,UDIVA/animal/144176/FC2/14
1133,NoXI/054_2016-04-12_Nottingham/Expert_video/38,NoXI/054_2016-04-12_Nottingham/Novice_video/38,UDIVA/animal/144176/FC2/30
1134,NoXI/054_2016-04-12_Nottingham/Expert_video/39,NoXI/054_2016-04-12_Nottingham/Novice_video/39,UDIVA/animal/092096/FC2/11
1135,NoXI/054_2016-04-12_Nottingham/Expert_video/40,NoXI/054_2016-04-12_Nottingham/Novice_video/40,UDIVA/animal/055125/FC2/11
1136,NoXI/054_2016-04-12_Nottingham/Expert_video/41,NoXI/054_2016-04-12_Nottingham/Novice_video/41,NoXI/058_2016-04-14_Nottingham/Novice_video/31
1137,NoXI/054_2016-04-12_Nottingham/Expert_video/42,NoXI/054_2016-04-12_Nottingham/Novice_video/42,NoXI/054_2016-04-12_Nottingham/Novice_video/27
1138,NoXI/054_2016-04-12_Nottingham/Expert_video/43,NoXI/054_2016-04-12_Nottingham/Novice_video/43,NoXI/032_2016-04-07_Nottingham/Novice_video/9
1139,NoXI/054_2016-04-12_Nottingham/Expert_video/44,NoXI/054_2016-04-12_Nottingham/Novice_video/44,UDIVA/animal/122144/FC2/3
1140,NoXI/054_2016-04-12_Nottingham/Expert_video/45,NoXI/054_2016-04-12_Nottingham/Novice_video/45,NoXI/058_2016-04-14_Nottingham/Novice_video/43
1141,NoXI/054_2016-04-12_Nottingham/Expert_video/46,NoXI/054_2016-04-12_Nottingham/Novice_video/46,UDIVA/talk/027154/FC2/15
1142,NoXI/054_2016-04-12_Nottingham/Expert_video/47,NoXI/054_2016-04-12_Nottingham/Novice_video/47,NoXI/027_2016-04-06_Nottingham/Novice_video/12
1143,NoXI/054_2016-04-12_Nottingham/Expert_video/48,NoXI/054_2016-04-12_Nottingham/Novice_video/48,NoXI/058_2016-04-14_Nottingham/Novice_video/38
1144,NoXI/054_2016-04-12_Nottingham/Expert_video/49,NoXI/054_2016-04-12_Nottingham/Novice_video/49,NoXI/054_2016-04-12_Nottingham/Novice_video/28
1145,NoXI/054_2016-04-12_Nottingham/Expert_video/50,NoXI/054_2016-04-12_Nottingham/Novice_video/50,NoXI/065_2016-04-14_Nottingham/Novice_video/19
1146,NoXI/054_2016-04-12_Nottingham/Expert_video/51,NoXI/054_2016-04-12_Nottingham/Novice_video/51,NoXI/058_2016-04-14_Nottingham/Novice_video/46
1147,NoXI/054_2016-04-12_Nottingham/Expert_video/52,NoXI/054_2016-04-12_Nottingham/Novice_video/52,NoXI/033_2016-04-07_Nottingham/Novice_video/25
1148,NoXI/054_2016-04-12_Nottingham/Expert_video/53,NoXI/054_2016-04-12_Nottingham/Novice_video/53,NoXI/032_2016-04-07_Nottingham/Novice_video/37
1149,NoXI/053_2016-04-12_Nottingham/Expert_video/1,NoXI/053_2016-04-12_Nottingham/Novice_video/1,UDIVA/talk/106148/FC2/5
1150,NoXI/053_2016-04-12_Nottingham/Expert_video/2,NoXI/053_2016-04-12_Nottingham/Novice_video/2,NoXI/044_2016-04-07_Nottingham/Novice_video/21
1151,NoXI/053_2016-04-12_Nottingham/Expert_video/3,NoXI/053_2016-04-12_Nottingham/Novice_video/3,NoXI/045_2016-04-07_Nottingham/Novice_video/24
1152,NoXI/053_2016-04-12_Nottingham/Expert_video/4,NoXI/053_2016-04-12_Nottingham/Novice_video/4,UDIVA/animal/123188/FC2/21
1153,NoXI/053_2016-04-12_Nottingham/Expert_video/5,NoXI/053_2016-04-12_Nottingham/Novice_video/5,NoXI/040_2016-04-07_Nottingham/Novice_video/16
1154,NoXI/053_2016-04-12_Nottingham/Expert_video/6,NoXI/053_2016-04-12_Nottingham/Novice_video/6,NoXI/038_2016-04-07_Nottingham/Novice_video/7
1155,NoXI/053_2016-04-12_Nottingham/Expert_video/7,NoXI/053_2016-04-12_Nottingham/Novice_video/7,UDIVA/animal/112113/FC2/17
1156,NoXI/053_2016-04-12_Nottingham/Expert_video/8,NoXI/053_2016-04-12_Nottingham/Novice_video/8,UDIVA/animal/106108/FC2/7
1157,NoXI/053_2016-04-12_Nottingham/Expert_video/9,NoXI/053_2016-04-12_Nottingham/Novice_video/9,NoXI/032_2016-04-07_Nottingham/Novice_video/24
1158,NoXI/053_2016-04-12_Nottingham/Expert_video/10,NoXI/053_2016-04-12_Nottingham/Novice_video/10,NoXI/065_2016-04-14_Nottingham/Novice_video/16
1159,NoXI/053_2016-04-12_Nottingham/Expert_video/11,NoXI/053_2016-04-12_Nottingham/Novice_video/11,NoXI/007_2016-03-21_Paris/Novice_video/14
1160,NoXI/053_2016-04-12_Nottingham/Expert_video/12,NoXI/053_2016-04-12_Nottingham/Novice_video/12,NoXI/060_2016-04-14_Nottingham/Novice_video/40
1161,NoXI/053_2016-04-12_Nottingham/Expert_video/13,NoXI/053_2016-04-12_Nottingham/Novice_video/13,NoXI/009_2016-03-25_Paris/Novice_video/26
1162,NoXI/053_2016-04-12_Nottingham/Expert_video/14,NoXI/053_2016-04-12_Nottingham/Novice_video/14,NoXI/032_2016-04-07_Nottingham/Novice_video/45
1163,NoXI/053_2016-04-12_Nottingham/Expert_video/15,NoXI/053_2016-04-12_Nottingham/Novice_video/15,NoXI/058_2016-04-14_Nottingham/Novice_video/11
1164,NoXI/053_2016-04-12_Nottingham/Expert_video/16,NoXI/053_2016-04-12_Nottingham/Novice_video/16,UDIVA/animal/144176/FC2/7
1165,NoXI/053_2016-04-12_Nottingham/Expert_video/17,NoXI/053_2016-04-12_Nottingham/Novice_video/17,NoXI/040_2016-04-07_Nottingham/Novice_video/3
1166,NoXI/053_2016-04-12_Nottingham/Expert_video/18,NoXI/053_2016-04-12_Nottingham/Novice_video/18,NoXI/050_2016-04-12_Nottingham/Novice_video/18
1167,NoXI/053_2016-04-12_Nottingham/Expert_video/19,NoXI/053_2016-04-12_Nottingham/Novice_video/19,NoXI/033_2016-04-07_Nottingham/Novice_video/10
1169,NoXI/052_2016-04-12_Nottingham/Expert_video/1,NoXI/052_2016-04-12_Nottingham/Novice_video/1,NoXI/009_2016-03-25_Paris/Novice_video/12
1170,NoXI/052_2016-04-12_Nottingham/Expert_video/2,NoXI/052_2016-04-12_Nottingham/Novice_video/2,NoXI/032_2016-04-07_Nottingham/Novice_video/12
1171,NoXI/052_2016-04-12_Nottingham/Expert_video/3,NoXI/052_2016-04-12_Nottingham/Novice_video/3,NoXI/029_2016-04-06_Nottingham/Novice_video/4
1172,NoXI/052_2016-04-12_Nottingham/Expert_video/4,NoXI/052_2016-04-12_Nottingham/Novice_video/4,NoXI/058_2016-04-14_Nottingham/Novice_video/38
1173,NoXI/052_2016-04-12_Nottingham/Expert_video/5,NoXI/052_2016-04-12_Nottingham/Novice_video/5,NoXI/029_2016-04-06_Nottingham/Novice_video/14
1174,NoXI/052_2016-04-12_Nottingham/Expert_video/6,NoXI/052_2016-04-12_Nottingham/Novice_video/6,UDIVA/talk/144171/FC2/21
1175,NoXI/052_2016-04-12_Nottingham/Expert_video/7,NoXI/052_2016-04-12_Nottingham/Novice_video/7,NoXI/013_2016-03-30_Paris/Novice_video/45
1176,NoXI/052_2016-04-12_Nottingham/Expert_video/8,NoXI/052_2016-04-12_Nottingham/Novice_video/8,NoXI/029_2016-04-06_Nottingham/Novice_video/10
1177,NoXI/052_2016-04-12_Nottingham/Expert_video/9,NoXI/052_2016-04-12_Nottingham/Novice_video/9,NoXI/054_2016-04-12_Nottingham/Novice_video/9
1178,NoXI/052_2016-04-12_Nottingham/Expert_video/10,NoXI/052_2016-04-12_Nottingham/Novice_video/10,UDIVA/animal/106108/FC2/22
1179,NoXI/052_2016-04-12_Nottingham/Expert_video/11,NoXI/052_2016-04-12_Nottingham/Novice_video/11,UDIVA/animal/144176/FC2/3
1180,NoXI/052_2016-04-12_Nottingham/Expert_video/12,NoXI/052_2016-04-12_Nottingham/Novice_video/12,NoXI/029_2016-04-06_Nottingham/Novice_video/21
1181,NoXI/052_2016-04-12_Nottingham/Expert_video/13,NoXI/052_2016-04-12_Nottingham/Novice_video/13,NoXI/041_2016-04-07_Nottingham/Novice_video/32
1182,NoXI/052_2016-04-12_Nottingham/Expert_video/14,NoXI/052_2016-04-12_Nottingham/Novice_video/14,NoXI/027_2016-04-06_Nottingham/Novice_video/2
1183,NoXI/052_2016-04-12_Nottingham/Expert_video/15,NoXI/052_2016-04-12_Nottingham/Novice_video/15,UDIVA/animal/106108/FC2/6
1184,NoXI/052_2016-04-12_Nottingham/Expert_video/16,NoXI/052_2016-04-12_Nottingham/Novice_video/16,NoXI/054_2016-04-12_Nottingham/Novice_video/35
1185,NoXI/052_2016-04-12_Nottingham/Expert_video/17,NoXI/052_2016-04-12_Nottingham/Novice_video/17,NoXI/064_2016-04-14_Nottingham/Novice_video/16
1186,NoXI/052_2016-04-12_Nottingham/Expert_video/18,NoXI/052_2016-04-12_Nottingham/Novice_video/18,NoXI/009_2016-03-25_Paris/Novice_video/2
1187,NoXI/052_2016-04-12_Nottingham/Expert_video/19,NoXI/052_2016-04-12_Nottingham/Novice_video/19,NoXI/045_2016-04-07_Nottingham/Novice_video/45
1188,NoXI/051_2016-04-12_Nottingham/Expert_video/1,NoXI/051_2016-04-12_Nottingham/Novice_video/1,UDIVA/animal/128129/FC2/19
1189,NoXI/051_2016-04-12_Nottingham/Expert_video/2,NoXI/051_2016-04-12_Nottingham/Novice_video/2,NoXI/033_2016-04-07_Nottingham/Novice_video/9
1190,NoXI/051_2016-04-12_Nottingham/Expert_video/3,NoXI/051_2016-04-12_Nottingham/Novice_video/3,NoXI/044_2016-04-07_Nottingham/Novice_video/25
1191,NoXI/051_2016-04-12_Nottingham/Expert_video/4,NoXI/051_2016-04-12_Nottingham/Novice_video/4,NoXI/033_2016-04-07_Nottingham/Novice_video/5
1192,NoXI/051_2016-04-12_Nottingham/Expert_video/5,NoXI/051_2016-04-12_Nottingham/Novice_video/5,UDIVA/talk/027118/FC2/16
1193,NoXI/051_2016-04-12_Nottingham/Expert_video/6,NoXI/051_2016-04-12_Nottingham/Novice_video/6,NoXI/029_2016-04-06_Nottingham/Novice_video/9
1194,NoXI/051_2016-04-12_Nottingham/Expert_video/7,NoXI/051_2016-04-12_Nottingham/Novice_video/7,UDIVA/animal/128129/FC2/11
1195,NoXI/051_2016-04-12_Nottingham/Expert_video/8,NoXI/051_2016-04-12_Nottingham/Novice_video/8,NoXI/028_2016-04-06_Nottingham/Novice_video/13
1196,NoXI/051_2016-04-12_Nottingham/Expert_video/9,NoXI/051_2016-04-12_Nottingham/Novice_video/9,UDIVA/animal/144176/FC2/18
1197,NoXI/051_2016-04-12_Nottingham/Expert_video/10,NoXI/051_2016-04-12_Nottingham/Novice_video/10,UDIVA/animal/042092/FC2/4
1198,NoXI/051_2016-04-12_Nottingham/Expert_video/11,NoXI/051_2016-04-12_Nottingham/Novice_video/11,NoXI/050_2016-04-12_Nottingham/Novice_video/40
1199,NoXI/051_2016-04-12_Nottingham/Expert_video/12,NoXI/051_2016-04-12_Nottingham/Novice_video/12,NoXI/040_2016-04-07_Nottingham/Novice_video/21
1200,NoXI/051_2016-04-12_Nottingham/Expert_video/13,NoXI/051_2016-04-12_Nottingham/Novice_video/13,NoXI/045_2016-04-07_Nottingham/Novice_video/7
1201,NoXI/051_2016-04-12_Nottingham/Expert_video/14,NoXI/051_2016-04-12_Nottingham/Novice_video/14,NoXI/058_2016-04-14_Nottingham/Novice_video/19
1202,NoXI/051_2016-04-12_Nottingham/Expert_video/15,NoXI/051_2016-04-12_Nottingham/Novice_video/15,NoXI/056_2016-04-14_Nottingham/Novice_video/11
1203,NoXI/051_2016-04-12_Nottingham/Expert_video/16,NoXI/051_2016-04-12_Nottingham/Novice_video/16,NoXI/056_2016-04-14_Nottingham/Novice_video/19
1204,NoXI/051_2016-04-12_Nottingham/Expert_video/17,NoXI/051_2016-04-12_Nottingham/Novice_video/17,NoXI/049_2016-04-12_Nottingham/Novice_video/28
1205,NoXI/051_2016-04-12_Nottingham/Expert_video/18,NoXI/051_2016-04-12_Nottingham/Novice_video/18,NoXI/065_2016-04-14_Nottingham/Novice_video/25
1206,NoXI/051_2016-04-12_Nottingham/Expert_video/19,NoXI/051_2016-04-12_Nottingham/Novice_video/19,NoXI/029_2016-04-06_Nottingham/Novice_video/12
1207,NoXI/051_2016-04-12_Nottingham/Expert_video/20,NoXI/051_2016-04-12_Nottingham/Novice_video/20,NoXI/032_2016-04-07_Nottingham/Novice_video/6
1208,NoXI/051_2016-04-12_Nottingham/Expert_video/21,NoXI/051_2016-04-12_Nottingham/Novice_video/21,NoXI/033_2016-04-07_Nottingham/Novice_video/26
1209,NoXI/051_2016-04-12_Nottingham/Expert_video/22,NoXI/051_2016-04-12_Nottingham/Novice_video/22,NoXI/032_2016-04-07_Nottingham/Novice_video/13
1210,NoXI/051_2016-04-12_Nottingham/Expert_video/23,NoXI/051_2016-04-12_Nottingham/Novice_video/23,NoXI/054_2016-04-12_Nottingham/Novice_video/45
1211,NoXI/051_2016-04-12_Nottingham/Expert_video/24,NoXI/051_2016-04-12_Nottingham/Novice_video/24,NoXI/045_2016-04-07_Nottingham/Novice_video/8
1212,NoXI/051_2016-04-12_Nottingham/Expert_video/25,NoXI/051_2016-04-12_Nottingham/Novice_video/25,NoXI/054_2016-04-12_Nottingham/Novice_video/52
1213,NoXI/051_2016-04-12_Nottingham/Expert_video/26,NoXI/051_2016-04-12_Nottingham/Novice_video/26,NoXI/058_2016-04-14_Nottingham/Novice_video/29
1214,NoXI/051_2016-04-12_Nottingham/Expert_video/27,NoXI/051_2016-04-12_Nottingham/Novice_video/27,NoXI/044_2016-04-07_Nottingham/Novice_video/40
1215,NoXI/051_2016-04-12_Nottingham/Expert_video/28,NoXI/051_2016-04-12_Nottingham/Novice_video/28,NoXI/054_2016-04-12_Nottingham/Novice_video/26
1216,NoXI/051_2016-04-12_Nottingham/Expert_video/29,NoXI/051_2016-04-12_Nottingham/Novice_video/29,NoXI/059_2016-04-14_Nottingham/Novice_video/4
1217,NoXI/051_2016-04-12_Nottingham/Expert_video/30,NoXI/051_2016-04-12_Nottingham/Novice_video/30,NoXI/058_2016-04-14_Nottingham/Novice_video/22
1218,NoXI/051_2016-04-12_Nottingham/Expert_video/31,NoXI/051_2016-04-12_Nottingham/Novice_video/31,NoXI/054_2016-04-12_Nottingham/Novice_video/8
1219,NoXI/051_2016-04-12_Nottingham/Expert_video/32,NoXI/051_2016-04-12_Nottingham/Novice_video/32,NoXI/051_2016-04-12_Nottingham/Novice_video/25
1220,NoXI/051_2016-04-12_Nottingham/Expert_video/33,NoXI/051_2016-04-12_Nottingham/Novice_video/33,NoXI/058_2016-04-14_Nottingham/Novice_video/50
1221,NoXI/051_2016-04-12_Nottingham/Expert_video/34,NoXI/051_2016-04-12_Nottingham/Novice_video/34,NoXI/045_2016-04-07_Nottingham/Novice_video/33
1222,NoXI/051_2016-04-12_Nottingham/Expert_video/35,NoXI/051_2016-04-12_Nottingham/Novice_video/35,NoXI/059_2016-04-14_Nottingham/Novice_video/8
1223,NoXI/050_2016-04-12_Nottingham/Expert_video/1,NoXI/050_2016-04-12_Nottingham/Novice_video/1,UDIVA/talk/144169/FC2/4
1224,NoXI/050_2016-04-12_Nottingham/Expert_video/2,NoXI/050_2016-04-12_Nottingham/Novice_video/2,NoXI/058_2016-04-14_Nottingham/Novice_video/43
1225,NoXI/050_2016-04-12_Nottingham/Expert_video/3,NoXI/050_2016-04-12_Nottingham/Novice_video/3,NoXI/034_2016-04-07_Nottingham/Novice_video/10
1226,NoXI/050_2016-04-12_Nottingham/Expert_video/4,NoXI/050_2016-04-12_Nottingham/Novice_video/4,NoXI/045_2016-04-07_Nottingham/Novice_video/40
1227,NoXI/050_2016-04-12_Nottingham/Expert_video/5,NoXI/050_2016-04-12_Nottingham/Novice_video/5,NoXI/054_2016-04-12_Nottingham/Novice_video/20
1228,NoXI/050_2016-04-12_Nottingham/Expert_video/6,NoXI/050_2016-04-12_Nottingham/Novice_video/6,NoXI/045_2016-04-07_Nottingham/Novice_video/27
1229,NoXI/050_2016-04-12_Nottingham/Expert_video/7,NoXI/050_2016-04-12_Nottingham/Novice_video/7,NoXI/058_2016-04-14_Nottingham/Novice_video/21
1230,NoXI/050_2016-04-12_Nottingham/Expert_video/8,NoXI/050_2016-04-12_Nottingham/Novice_video/8,UDIVA/talk/144171/FC2/17
1231,NoXI/050_2016-04-12_Nottingham/Expert_video/9,NoXI/050_2016-04-12_Nottingham/Novice_video/9,NoXI/058_2016-04-14_Nottingham/Novice_video/7
1232,NoXI/050_2016-04-12_Nottingham/Expert_video/10,NoXI/050_2016-04-12_Nottingham/Novice_video/10,NoXI/028_2016-04-06_Nottingham/Novice_video/30
1233,NoXI/050_2016-04-12_Nottingham/Expert_video/11,NoXI/050_2016-04-12_Nottingham/Novice_video/11,NoXI/049_2016-04-12_Nottingham/Novice_video/17
1234,NoXI/050_2016-04-12_Nottingham/Expert_video/12,NoXI/050_2016-04-12_Nottingham/Novice_video/12,NoXI/054_2016-04-12_Nottingham/Novice_video/27
1235,NoXI/050_2016-04-12_Nottingham/Expert_video/13,NoXI/050_2016-04-12_Nottingham/Novice_video/13,NoXI/053_2016-04-12_Nottingham/Novice_video/7
1236,NoXI/050_2016-04-12_Nottingham/Expert_video/14,NoXI/050_2016-04-12_Nottingham/Novice_video/14,NoXI/041_2016-04-07_Nottingham/Novice_video/33
1237,NoXI/050_2016-04-12_Nottingham/Expert_video/15,NoXI/050_2016-04-12_Nottingham/Novice_video/15,UDIVA/talk/144169/FC2/6
1238,NoXI/050_2016-04-12_Nottingham/Expert_video/16,NoXI/050_2016-04-12_Nottingham/Novice_video/16,NoXI/041_2016-04-07_Nottingham/Novice_video/13
1239,NoXI/050_2016-04-12_Nottingham/Expert_video/17,NoXI/050_2016-04-12_Nottingham/Novice_video/17,NoXI/050_2016-04-12_Nottingham/Novice_video/35
1240,NoXI/050_2016-04-12_Nottingham/Expert_video/18,NoXI/050_2016-04-12_Nottingham/Novice_video/18,NoXI/054_2016-04-12_Nottingham/Novice_video/38
1241,NoXI/050_2016-04-12_Nottingham/Expert_video/19,NoXI/050_2016-04-12_Nottingham/Novice_video/19,UDIVA/talk/106148/FC2/19
